Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported
7525,2,2,Europa,True,C,279.0,S,55 Cancri e,61.0,False,Retefule,0,0,True
7527,1,1,Earth,False,F,1561.0,P,TRAPPIST-1e,18.0,False,Flowensley,794,1,True
7529,1,1,Earth,True,G,1221.0,S,TRAPPIST-1e,18.0,False,Combson,0,0,True
7531,1,2,Europa,True,B,286.0,S,TRAPPIST-1e,,False,Alindiveng,0,0,True
7531,2,2,Europa,True,B,286.0,S,55 Cancri e,15.0,False,Alindiveng,0,0,True
7533,1,1,Earth,False,G,1223.0,S,55 Cancri e,12.0,False,Farrez,0,0,True
7534,1,1,Earth,False,F,1439.0,S,PSO J318.5-22,40.0,False,Dickley,766,1,False
7535,1,1,Earth,False,F,1562.0,P,TRAPPIST-1e,19.0,False,Robley,1169,1,True
7536,1,1,Mars,True,F,1440.0,S,TRAPPIST-1e,18.0,False,Purie,0,0,True
7538,1,2,Europa,False,A,81.0,P,TRAPPIST-1e,48.0,True,Uncionted,15601,1,False
7538,2,2,Europa,False,A,81.0,P,55 Cancri e,37.0,False,Uncionted,3916,1,False
7542,1,1,Earth,False,F,1442.0,S,TRAPPIST-1e,35.0,False,Batestonley,901,1,False
7543,1,1,Earth,False,F,1564.0,P,TRAPPIST-1e,29.0,False,Saley,758,1,False
7544,1,1,Earth,False,E,501.0,S,TRAPPIST-1e,54.0,False,Brightez,787,1,False
7545,1,1,Earth,True,G,1225.0,S,TRAPPIST-1e,,False,Nguerrettye,0,0,False
7549,1,1,Earth,False,E,489.0,P,TRAPPIST-1e,22.0,False,Beangley,1608,1,True
7550,1,1,Earth,True,G,1216.0,P,PSO J318.5-22,18.0,False,Bardinard,0,0,True
7552,1,1,Earth,False,E,490.0,P,TRAPPIST-1e,26.0,False,Callowery,792,1,True
7553,1,1,Earth,False,F,1444.0,S,PSO J318.5-22,19.0,False,Bushafford,599,1,False
7559,1,1,Earth,False,F,1569.0,P,TRAPPIST-1e,22.0,False,Castannison,864,1,False
7560,1,1,Europa,,C,244.0,P,TRAPPIST-1e,17.0,False,Quidedbolt,0,0,True
7561,1,1,Earth,False,F,1445.0,S,TRAPPIST-1e,18.0,False,,776,1,False
7563,1,1,Mars,True,F,1570.0,P,55 Cancri e,39.0,False,,0,0,True
7565,1,4,Europa,False,B,247.0,P,TRAPPIST-1e,37.0,False,Praded,8606,1,True
7565,2,4,Europa,True,B,247.0,P,55 Cancri e,17.0,False,Praded,0,0,True
7565,3,4,Europa,False,B,247.0,P,55 Cancri e,25.0,False,Praded,6810,1,False
7565,4,4,Europa,False,B,247.0,P,TRAPPIST-1e,9.0,False,Praded,0,0,True
7567,1,1,Earth,True,G,1227.0,S,55 Cancri e,15.0,False,Farmonrada,0,0,False
7568,1,1,Earth,False,F,1571.0,P,TRAPPIST-1e,19.0,False,Farleyatton,804,1,False
7569,1,2,Mars,False,E,493.0,P,TRAPPIST-1e,18.0,False,Sune,3869,1,False
7569,2,2,Mars,False,D,237.0,P,TRAPPIST-1e,50.0,True,Sune,2767,1,False
7572,1,1,Earth,True,G,1228.0,S,TRAPPIST-1e,14.0,False,Balley,0,0,False
7573,1,1,Earth,True,G,1217.0,P,PSO J318.5-22,19.0,False,Welltonces,0,0,False
7574,1,1,Europa,True,B,287.0,S,55 Cancri e,33.0,False,Alindiveng,0,0,True
7576,1,2,Europa,False,D,239.0,P,TRAPPIST-1e,23.0,False,Alenat,2369,1,True
7576,2,2,Europa,False,D,239.0,P,TRAPPIST-1e,39.0,False,Alenat,1892,1,False
7577,1,1,Earth,False,E,502.0,S,PSO J318.5-22,14.0,False,Beston,1533,1,False
7578,1,1,Earth,False,F,1572.0,P,55 Cancri e,14.0,False,Popelacruz,657,1,False
7579,1,1,Earth,False,G,1229.0,S,PSO J318.5-22,45.0,False,Curton,677,1,True
7580,1,1,Earth,True,G,1230.0,S,TRAPPIST-1e,22.0,False,Sweenez,0,0,True
7583,1,1,Mars,False,F,1574.0,P,TRAPPIST-1e,36.0,False,Pert,2222,1,True
7584,1,3,Europa,,B,288.0,S,,19.0,False,Swingse,0,0,True
7584,2,3,Europa,True,B,288.0,S,TRAPPIST-1e,59.0,False,Swingse,0,0,True
7584,3,3,,False,B,288.0,S,TRAPPIST-1e,31.0,False,Swingse,2795,1,False
7585,1,4,Europa,True,C,281.0,S,55 Cancri e,31.0,False,Admingried,0,0,True
7585,2,4,Europa,False,C,281.0,S,TRAPPIST-1e,39.0,,Admingried,12273,1,False
7585,3,4,Europa,False,C,281.0,S,TRAPPIST-1e,28.0,False,Admingried,4012,1,True
7585,4,4,Europa,True,C,281.0,S,TRAPPIST-1e,19.0,False,Admingried,0,0,True
7586,1,1,Europa,False,C,245.0,P,TRAPPIST-1e,29.0,False,Switmorary,2308,1,True
7588,1,2,Earth,True,G,1219.0,P,55 Cancri e,0.0,False,Hersons,0,0,True
7588,2,2,Earth,False,G,1219.0,P,55 Cancri e,15.0,False,Hersons,714,1,True
7592,1,1,Earth,False,F,1450.0,S,TRAPPIST-1e,18.0,False,Wolferton,1586,1,False
7594,1,1,Europa,True,C,282.0,S,55 Cancri e,49.0,False,Supiensive,0,0,True
7595,1,1,Earth,False,F,1451.0,S,TRAPPIST-1e,36.0,False,Owery,761,1,True
7596,1,2,Europa,True,C,283.0,S,55 Cancri e,40.0,False,Fralledic,0,0,True
7596,2,2,Europa,True,C,283.0,S,TRAPPIST-1e,56.0,False,,0,0,True
7598,1,1,Earth,True,G,1231.0,S,PSO J318.5-22,67.0,False,Ingston,0,0,True
7599,1,1,Earth,False,E,495.0,P,TRAPPIST-1e,44.0,False,,787,1,False
7601,1,1,Earth,False,G,1232.0,S,TRAPPIST-1e,17.0,False,Starkers,1007,1,False
7604,1,2,Mars,True,F,1579.0,P,TRAPPIST-1e,27.0,False,Deeke,0,0,True
7604,2,2,Mars,,F,1579.0,P,TRAPPIST-1e,23.0,False,Deeke,1121,1,False
7605,1,1,Mars,False,F,1452.0,S,55 Cancri e,28.0,False,Crité,2662,1,False
7606,1,1,Mars,True,F,1453.0,S,TRAPPIST-1e,54.0,False,Bau,0,0,True
7608,1,1,Mars,True,F,1454.0,S,TRAPPIST-1e,26.0,False,Ica,0,0,True
7609,1,2,Europa,False,A,83.0,P,55 Cancri e,40.0,True,Reeddommy,2916,1,False
7609,2,2,Europa,True,A,83.0,P,TRAPPIST-1e,39.0,False,Reeddommy,0,0,True
7614,1,1,Europa,True,C,246.0,P,55 Cancri e,40.0,False,Diabysid,0,0,True
7616,1,1,Earth,False,F,1457.0,S,PSO J318.5-22,20.0,False,Boyersons,736,1,True
7618,1,1,Earth,False,G,1235.0,S,TRAPPIST-1e,18.0,False,Raney,809,1,True
7620,1,1,Mars,False,F,1583.0,P,,17.0,False,Cotte,5917,1,False
7621,1,1,Europa,True,B,250.0,P,55 Cancri e,35.0,False,Subcap,0,0,True
7622,1,1,Earth,False,G,1237.0,S,TRAPPIST-1e,31.0,False,Noeley,769,1,False
7623,1,1,Earth,False,G,1223.0,P,TRAPPIST-1e,40.0,False,Valexandez,882,1,False
7624,1,1,Europa,True,C,284.0,S,PSO J318.5-22,50.0,False,Emetillove,0,0,True
7625,1,1,Earth,False,F,1458.0,S,TRAPPIST-1e,21.0,False,Burryerson,799,1,False
7626,1,1,Earth,False,E,496.0,P,TRAPPIST-1e,29.0,False,Stephendsey,792,1,False
7627,1,1,Europa,False,A,92.0,S,55 Cancri e,63.0,False,Reeddommy,5559,1,True
7628,1,2,Mars,False,F,1584.0,P,TRAPPIST-1e,19.0,False,Wala,1325,1,True
7628,2,2,Mars,False,D,240.0,P,TRAPPIST-1e,36.0,False,Stre,1765,1,False
7630,1,1,Earth,False,F,1585.0,P,55 Cancri e,48.0,False,Hughriend,933,1,False
7631,1,1,Europa,False,E,497.0,P,TRAPPIST-1e,33.0,False,Waring,3453,1,False
7632,1,1,Mars,False,D,226.0,S,TRAPPIST-1e,28.0,False,Kepie,2708,1,False
7633,1,1,,False,G,1224.0,P,TRAPPIST-1e,39.0,False,Hebernandry,848,1,False
7634,1,1,Earth,True,G,1239.0,S,,27.0,False,Byerry,0,0,True
7635,1,1,Europa,True,B,289.0,S,55 Cancri e,58.0,False,Aneetle,0,0,True
7639,1,1,Europa,True,B,290.0,S,55 Cancri e,44.0,False,Invebodene,0,0,True
7640,1,1,Earth,True,G,1226.0,P,TRAPPIST-1e,23.0,False,Mejiarkerox,0,0,True
7641,1,1,Earth,False,F,1586.0,P,55 Cancri e,21.0,False,Peter,654,1,True
7643,1,2,Europa,False,C,247.0,P,55 Cancri e,53.0,False,Quelfly,11621,1,False
7643,2,2,Europa,True,C,247.0,P,TRAPPIST-1e,14.0,False,Quelfly,0,0,True
7644,1,1,Earth,True,G,1227.0,P,PSO J318.5-22,17.0,False,Moorez,0,0,True
7646,1,3,Europa,False,C,285.0,S,55 Cancri e,25.0,False,Sometery,18267,1,True
7646,2,3,Europa,False,C,285.0,S,55 Cancri e,44.0,True,Sometery,4002,1,False
7646,3,3,Europa,False,C,285.0,S,55 Cancri e,24.0,False,Sometery,4435,1,True
7647,1,1,Earth,False,G,1240.0,S,TRAPPIST-1e,24.0,False,Lopelases,810,1,False
7649,1,1,Earth,True,G,1241.0,S,TRAPPIST-1e,24.0,False,Reenon,0,0,True
7650,1,5,Earth,True,G,1242.0,S,TRAPPIST-1e,0.0,False,Palmes,0,0,True
7650,2,5,Earth,True,G,1242.0,S,55 Cancri e,7.0,False,Potters,0,0,False
7650,3,5,Earth,True,G,1242.0,S,PSO J318.5-22,3.0,False,Potters,0,0,True
7650,4,5,Earth,False,F,1461.0,S,TRAPPIST-1e,18.0,False,Potters,806,1,True
7650,5,5,Earth,True,G,1242.0,S,TRAPPIST-1e,4.0,False,Palmes,0,0,False
7652,1,1,Europa,True,B,292.0,S,55 Cancri e,40.0,False,Eguing,0,0,True
7656,1,1,Earth,True,G,1244.0,S,TRAPPIST-1e,16.0,False,Belley,0,0,False
7660,1,1,Europa,True,B,294.0,S,55 Cancri e,25.0,False,Lisholtery,0,0,True
7661,1,1,Earth,True,G,1245.0,S,TRAPPIST-1e,10.0,False,Water,0,0,True
7665,1,1,Earth,True,G,1229.0,P,,40.0,False,Wellierras,0,0,True
7666,1,1,Mars,True,F,1591.0,P,TRAPPIST-1e,19.0,False,Emead,0,0,True
7667,1,1,Europa,True,B,251.0,P,55 Cancri e,15.0,False,Opshosent,0,0,True
7669,1,1,Earth,False,G,1230.0,P,TRAPPIST-1e,24.0,False,Whiters,809,1,False
7670,1,1,Mars,True,F,1465.0,S,TRAPPIST-1e,21.0,False,Meau,0,0,True
7671,1,1,Earth,False,F,1466.0,S,TRAPPIST-1e,29.0,False,Patthews,738,1,False
7676,1,1,Mars,False,D,227.0,S,TRAPPIST-1e,37.0,True,Chman,2788,1,False
7677,1,1,Earth,True,G,1247.0,S,PSO J318.5-22,49.0,False,Puckenton,0,0,False
7678,1,2,Earth,False,G,1231.0,P,TRAPPIST-1e,42.0,False,Rocknight,1817,1,False
7678,2,2,Earth,True,G,1231.0,P,TRAPPIST-1e,54.0,False,Rocknight,0,0,True
7679,1,1,Earth,True,G,1232.0,P,TRAPPIST-1e,33.0,False,Valezaley,0,0,False
7680,1,1,Europa,False,C,250.0,P,TRAPPIST-1e,27.0,False,Ousious,7792,1,False
7682,1,1,Earth,True,G,1248.0,S,TRAPPIST-1e,53.0,False,Solon,0,0,False
7683,1,1,Earth,False,F,1467.0,S,TRAPPIST-1e,28.0,False,Avisnydes,900,1,True
7684,1,1,Europa,False,C,286.0,S,TRAPPIST-1e,24.0,False,Ressing,6525,1,True
7687,1,1,Earth,False,F,1596.0,P,PSO J318.5-22,20.0,False,Hortez,1184,1,False
7688,1,1,Earth,False,G,1233.0,P,TRAPPIST-1e,0.0,False,Harrenoldez,0,0,False
7689,1,1,Earth,False,F,1597.0,P,,24.0,False,Sextones,693,1,False
7690,1,1,Earth,,G,1234.0,P,TRAPPIST-1e,28.0,False,Stanleyd,0,0,True
7691,1,1,Mars,True,F,1598.0,P,TRAPPIST-1e,42.0,False,Nate,0,0,True
7692,1,1,Europa,False,C,287.0,S,55 Cancri e,32.0,True,Aroodint,3364,1,False
7693,1,2,Europa,False,B,252.0,P,TRAPPIST-1e,36.0,False,Roftfuling,3394,1,True
7693,2,2,Europa,False,B,252.0,P,TRAPPIST-1e,40.0,False,Roftfuling,0,0,True
7694,1,1,Earth,False,F,1599.0,P,TRAPPIST-1e,30.0,False,Pettyreeman,601,1,False
7696,1,2,Mars,False,E,499.0,P,TRAPPIST-1e,34.0,False,Hooff,1013,1,False
7696,2,2,Mars,False,F,1601.0,P,TRAPPIST-1e,37.0,False,Ches,1120,1,False
7697,1,2,Europa,,B,295.0,S,TRAPPIST-1e,41.0,False,Fusimodent,0,0,True
7697,2,2,Europa,True,B,295.0,S,55 Cancri e,25.0,False,Fusimodent,0,0,True
7698,1,1,Mars,False,F,1602.0,P,TRAPPIST-1e,39.0,False,Derte,1148,1,True
7699,1,1,Earth,False,G,1235.0,P,55 Cancri e,0.0,False,Morez,0,0,True
7700,1,1,Mars,False,F,1603.0,P,TRAPPIST-1e,54.0,False,Bake,1288,1,False
7702,1,1,Earth,True,G,1236.0,P,TRAPPIST-1e,16.0,False,Rosalanenn,0,0,False
7703,1,2,Earth,False,G,1251.0,S,TRAPPIST-1e,0.0,False,Gordanieves,0,0,True
7703,2,2,,True,G,1251.0,S,TRAPPIST-1e,13.0,False,,0,0,True
7705,1,1,Mars,False,F,1470.0,S,TRAPPIST-1e,46.0,False,Weeke,5913,1,False
7707,1,1,Earth,False,G,1237.0,P,,23.0,False,Simmonders,1784,1,False
7708,1,1,Earth,False,F,1471.0,S,TRAPPIST-1e,18.0,False,Chavezalez,696,1,False
7709,1,2,Earth,False,F,1604.0,P,PSO J318.5-22,27.0,False,Sweett,2721,1,False
7709,2,2,Earth,True,G,1238.0,P,PSO J318.5-22,24.0,False,Sweett,0,0,False
7710,1,1,Europa,False,B,253.0,P,TRAPPIST-1e,27.0,False,Eguing,6751,1,True
7711,1,1,,,D,241.0,P,TRAPPIST-1e,24.0,False,Muspereed,1783,1,False
7712,1,1,Europa,False,A,93.0,S,TRAPPIST-1e,25.0,True,Gealter,4301,1,True
7713,1,1,Europa,True,B,296.0,S,TRAPPIST-1e,30.0,False,Nairconed,0,0,True
7714,1,1,Earth,False,G,1239.0,P,TRAPPIST-1e,19.0,False,Shieldson,1800,1,False
7715,1,1,Earth,False,F,1605.0,P,55 Cancri e,18.0,False,Sterson,658,1,False
7716,1,1,Europa,True,E,500.0,P,55 Cancri e,49.0,False,Panspic,0,0,True
7717,1,1,Earth,False,G,1240.0,P,TRAPPIST-1e,64.0,False,Hultz,907,1,False
7719,1,1,Mars,True,E,506.0,S,TRAPPIST-1e,26.0,False,Leste,0,0,True
7720,1,1,Earth,False,F,1606.0,P,55 Cancri e,53.0,False,Russelloyd,800,1,False
7721,1,1,Mars,False,D,242.0,P,TRAPPIST-1e,27.0,False,Khaf,2709,1,True
7723,1,1,Europa,True,B,254.0,P,TRAPPIST-1e,27.0,False,Conate,0,0,True
7724,1,1,Mars,False,F,1472.0,S,TRAPPIST-1e,25.0,False,Trad,704,1,False
7727,1,1,Earth,False,E,507.0,S,55 Cancri e,33.0,False,Hurchrisong,660,1,True
7728,1,1,Europa,False,C,289.0,S,TRAPPIST-1e,27.0,False,Cabraseed,7670,1,False
7729,1,1,Europa,True,C,251.0,P,55 Cancri e,20.0,False,Unprive,0,0,True
7731,1,1,Europa,True,B,255.0,P,55 Cancri e,39.0,False,Suarging,0,0,True
7736,1,1,Mars,False,E,502.0,P,TRAPPIST-1e,27.0,False,Stik,2114,1,False
7738,1,1,Mars,True,F,1476.0,S,TRAPPIST-1e,19.0,False,Blie,0,0,True
7739,1,1,Earth,False,F,1609.0,P,TRAPPIST-1e,22.0,False,Brookenson,608,1,False
7741,1,2,Earth,False,G,1252.0,S,TRAPPIST-1e,3.0,False,Matts,0,0,False
7741,2,2,Earth,False,E,508.0,S,TRAPPIST-1e,24.0,False,Matts,787,1,False
7742,1,2,Mars,True,F,1477.0,S,TRAPPIST-1e,41.0,False,Nake,0,0,True
7742,2,2,Mars,True,F,1477.0,S,TRAPPIST-1e,18.0,False,Nake,0,0,True
7743,1,1,Earth,False,G,1244.0,P,TRAPPIST-1e,63.0,False,Alshipson,1020,1,False
7744,1,2,Europa,False,B,298.0,S,TRAPPIST-1e,19.0,False,Prearright,6307,1,False
7744,2,2,Europa,True,B,298.0,S,TRAPPIST-1e,39.0,False,Prearright,0,0,True
7746,1,1,Europa,True,,,,55 Cancri e,,False,Patoetic,0,0,True
7747,1,1,Mars,False,F,1611.0,P,TRAPPIST-1e,41.0,False,Dal,2599,1,False
7748,1,2,Europa,False,A,94.0,S,TRAPPIST-1e,44.0,False,Obsentork,1812,1,False
7748,2,2,Europa,False,A,94.0,S,TRAPPIST-1e,39.0,True,Obsentork,2487,1,False
7749,1,2,Mars,True,D,244.0,P,55 Cancri e,29.0,False,Pie,0,0,True
7749,2,2,Mars,False,D,244.0,P,TRAPPIST-1e,37.0,False,Pie,2384,1,False
7751,1,1,Europa,True,C,252.0,P,55 Cancri e,41.0,False,Retefule,0,0,True
7752,1,1,Earth,False,F,1480.0,S,PSO J318.5-22,18.0,False,Berreranks,747,1,False
7753,1,1,Earth,True,G,1245.0,P,55 Cancri e,,False,Puckenton,0,0,False
7754,1,1,Europa,False,B,299.0,S,55 Cancri e,55.0,False,Imotive,4586,1,True
7755,1,1,Earth,True,E,503.0,P,TRAPPIST-1e,21.0,False,Mullericer,0,0,True
7757,1,2,Europa,True,B,300.0,S,TRAPPIST-1e,28.0,False,Lowerrudy,0,0,True
7757,2,2,Europa,False,B,300.0,S,TRAPPIST-1e,43.0,False,Capplid,9973,1,True
7760,1,1,Earth,False,G,1253.0,S,PSO J318.5-22,32.0,False,Coolerson,707,1,False
7761,1,2,Earth,False,F,1612.0,P,TRAPPIST-1e,23.0,False,Watsongley,791,1,True
7761,2,2,Earth,True,G,1246.0,P,55 Cancri e,5.0,False,Water,0,0,True
7763,1,1,Earth,False,G,1254.0,S,55 Cancri e,14.0,,Lewinez,852,1,False
7764,1,1,Earth,False,F,1613.0,P,TRAPPIST-1e,24.0,False,Saundez,1584,1,False
7767,1,1,Earth,True,G,1257.0,S,PSO J318.5-22,22.0,False,Oconley,0,0,True
7768,1,1,Earth,False,F,1484.0,S,TRAPPIST-1e,14.0,False,Ocherman,634,1,True
7769,1,1,Earth,False,E,504.0,P,TRAPPIST-1e,20.0,False,Mclarseney,791,1,False
7770,1,2,Earth,False,G,1258.0,S,TRAPPIST-1e,17.0,False,Oneiles,1008,1,False
7770,2,2,Earth,False,F,1485.0,S,55 Cancri e,20.0,False,Oneiles,1235,1,False
7771,1,1,Earth,False,G,1259.0,S,TRAPPIST-1e,22.0,False,Cofferson,710,1,True
7773,1,1,Earth,True,G,1248.0,P,TRAPPIST-1e,15.0,False,Stephend,0,0,True
7774,1,1,Mars,False,D,245.0,P,55 Cancri e,67.0,False,Kinad,1719,1,True
7775,1,1,Europa,False,C,253.0,P,55 Cancri e,28.0,False,Disivering,6527,1,False
7776,1,1,Europa,False,D,246.0,P,,57.0,False,Craleve,6137,1,False
7777,1,1,Earth,True,G,1249.0,P,PSO J318.5-22,21.0,False,Meleon,0,0,True
7778,1,2,Mars,False,F,1486.0,S,TRAPPIST-1e,34.0,False,Saste,1578,1,False
7778,2,2,Mars,True,E,510.0,S,TRAPPIST-1e,17.0,False,Saste,0,0,False
7780,1,1,Earth,False,F,1614.0,P,55 Cancri e,33.0,False,Mcmahoney,677,1,True
7782,1,2,Europa,False,C,291.0,S,55 Cancri e,33.0,False,Pickleve,17662,1,False
7782,2,2,Europa,False,C,291.0,S,TRAPPIST-1e,28.0,False,Pickleve,5931,1,False
7783,1,1,Mars,True,F,1487.0,S,TRAPPIST-1e,18.0,False,Wate,0,0,True
7784,1,1,Mars,True,F,1615.0,P,TRAPPIST-1e,28.0,False,Berte,0,0,True
7785,1,1,Earth,False,G,1261.0,S,TRAPPIST-1e,13.0,False,Bucklandez,845,1,False
7786,1,1,Earth,False,F,1616.0,P,TRAPPIST-1e,38.0,False,Adkinson,3417,1,False
7787,1,2,Europa,False,B,301.0,S,55 Cancri e,39.0,False,Cousel,2420,1,False
7787,2,2,Europa,True,,,,TRAPPIST-1e,18.0,False,Cousel,0,0,True
7788,1,1,Earth,False,F,1488.0,S,PSO J318.5-22,43.0,False,Guerson,648,1,False
7789,1,1,Earth,False,F,1489.0,S,TRAPPIST-1e,32.0,False,Whitledges,1413,1,False
7790,1,3,,True,F,1490.0,S,TRAPPIST-1e,29.0,False,Casty,0,0,False
7790,2,3,Mars,False,F,1490.0,S,55 Cancri e,45.0,False,Casty,1140,1,False
7790,3,3,Mars,True,F,1490.0,S,TRAPPIST-1e,25.0,False,Casty,0,0,True
7791,1,1,Earth,False,F,1491.0,S,55 Cancri e,64.0,False,Owerson,702,1,False
7793,1,1,,False,F,1617.0,P,TRAPPIST-1e,18.0,False,Anthompson,2141,1,False
7797,1,1,Earth,False,E,506.0,P,TRAPPIST-1e,44.0,False,Powenoble,792,1,False
7800,1,1,Earth,True,G,1251.0,P,TRAPPIST-1e,15.0,False,Potterry,0,0,True
7801,1,1,,False,,,,55 Cancri e,21.0,False,Coopezmaney,4393,1,False
7802,1,1,Mars,False,F,1620.0,P,TRAPPIST-1e,33.0,False,Pead,2598,1,False
7803,1,2,Earth,False,G,1253.0,P,55 Cancri e,3.0,False,Tranklinay,0,0,False
7803,2,2,Earth,True,G,1253.0,P,55 Cancri e,19.0,False,Tranklinay,0,0,True
7805,1,1,Earth,False,G,1254.0,P,TRAPPIST-1e,37.0,False,Hestes,0,0,False
7806,1,1,Earth,False,F,1621.0,P,55 Cancri e,24.0,False,Mirezavis,689,1,False
7808,1,1,Earth,False,G,1256.0,P,TRAPPIST-1e,26.0,False,Sweenez,132,1,False
7809,1,2,Mars,True,F,1493.0,S,TRAPPIST-1e,26.0,False,Sty,0,0,True
7809,2,2,Mars,True,F,1493.0,S,TRAPPIST-1e,26.0,False,Sty,0,0,True
7810,1,1,Earth,False,F,1494.0,S,TRAPPIST-1e,22.0,,Coopelandez,1499,1,False
7812,1,1,Mars,False,F,1495.0,S,TRAPPIST-1e,26.0,False,Depie,1383,1,False
7813,1,1,Earth,False,F,1622.0,P,TRAPPIST-1e,27.0,False,Hallahaney,880,1,False
7815,1,1,Earth,False,F,1496.0,S,PSO J318.5-22,27.0,False,Daviddley,605,1,True
7816,1,1,Earth,,F,1497.0,S,PSO J318.5-22,37.0,False,Mclardson,925,1,True
7818,1,1,Earth,True,G,1257.0,P,TRAPPIST-1e,22.0,False,Brenney,0,0,False
7820,1,1,Earth,False,G,1258.0,P,55 Cancri e,24.0,False,Lambles,809,1,True
7821,1,1,,False,G,1264.0,S,TRAPPIST-1e,23.0,False,Mcdowns,769,1,False
7824,1,1,Earth,False,F,1624.0,P,PSO J318.5-22,18.0,False,Polliamposs,1075,1,False
7828,1,1,Earth,True,G,1266.0,S,TRAPPIST-1e,28.0,False,Deckley,0,0,False
7829,1,1,Earth,True,G,1267.0,S,TRAPPIST-1e,4.0,False,Harmontry,0,0,True
7830,1,4,Earth,True,G,1268.0,S,PSO J318.5-22,23.0,False,Belley,0,0,True
7830,2,4,Earth,True,G,1268.0,S,PSO J318.5-22,2.0,False,Belley,0,0,True
7830,3,4,Earth,False,G,1268.0,S,TRAPPIST-1e,46.0,False,Belley,672,1,False
7830,4,4,,False,G,1268.0,S,TRAPPIST-1e,0.0,False,Belley,0,0,False
7831,1,1,Mars,False,F,1626.0,P,TRAPPIST-1e,16.0,False,,1149,1,False
7832,1,1,Mars,False,D,228.0,S,TRAPPIST-1e,19.0,False,Bart,1940,1,False
7833,1,2,Europa,False,B,305.0,S,55 Cancri e,34.0,False,Spandisket,7003,1,False
7833,2,2,Europa,False,B,305.0,S,TRAPPIST-1e,34.0,False,Spandisket,4338,1,True
7834,1,1,Earth,False,G,1269.0,S,TRAPPIST-1e,24.0,False,Cardner,1817,1,False
7835,1,1,Earth,True,G,1270.0,S,PSO J318.5-22,28.0,False,Hoodgers,0,0,False
7837,1,2,Europa,True,B,306.0,S,55 Cancri e,44.0,False,Kiling,0,0,True
7837,2,2,Europa,True,B,306.0,S,TRAPPIST-1e,35.0,False,Kiling,0,0,True
7839,1,1,Earth,False,G,1259.0,P,TRAPPIST-1e,20.0,False,Leson,0,0,False
7840,1,1,Earth,False,F,1500.0,S,PSO J318.5-22,18.0,False,Warrison,661,1,False
7841,1,2,Earth,False,G,1260.0,P,PSO J318.5-22,43.0,False,Maynardner,5281,1,False
7841,2,2,Earth,False,F,1627.0,P,PSO J318.5-22,48.0,False,Maynardner,743,1,False
7842,1,1,Mars,False,E,513.0,S,TRAPPIST-1e,46.0,False,Gepie,1298,1,True
7843,1,1,Mars,True,,,,TRAPPIST-1e,75.0,False,Petie,0,0,True
7845,1,1,Europa,True,B,307.0,S,55 Cancri e,24.0,False,Unhearfus,0,0,True
7847,1,1,Earth,False,G,1261.0,P,TRAPPIST-1e,34.0,False,Boyersons,907,1,False
7848,1,2,Mars,,,,,TRAPPIST-1e,29.0,False,Pine,1687,1,False
7848,2,2,Mars,True,F,1501.0,S,TRAPPIST-1e,46.0,False,Pine,0,0,True
7849,1,1,Earth,False,G,1271.0,S,TRAPPIST-1e,22.0,False,Ewisentley,621,1,False
7850,1,1,Mars,True,E,514.0,S,TRAPPIST-1e,42.0,False,Melie,0,0,False
7851,1,1,Mars,True,F,1629.0,P,TRAPPIST-1e,46.0,False,Cha,0,0,True
7852,1,1,Earth,False,E,508.0,P,TRAPPIST-1e,15.0,False,Folemonley,987,1,False
7853,1,3,,False,F,1502.0,S,TRAPPIST-1e,42.0,False,Chpie,2014,1,False
7853,2,3,Mars,False,E,515.0,S,TRAPPIST-1e,31.0,False,Chpie,1298,1,False
7853,3,3,Mars,True,F,1502.0,S,TRAPPIST-1e,9.0,False,Chpie,0,0,True
7856,1,1,Earth,False,F,1503.0,S,TRAPPIST-1e,34.0,,Contrevins,776,1,False
7858,1,3,Earth,False,G,1264.0,P,TRAPPIST-1e,21.0,False,Kramorry,845,1,False
7858,2,3,Earth,False,F,1630.0,P,55 Cancri e,16.0,False,Kramorry,874,1,False
7858,3,3,Earth,False,F,1630.0,P,TRAPPIST-1e,40.0,False,Kramorry,828,1,False
7859,1,1,,False,F,1504.0,S,TRAPPIST-1e,23.0,False,Jaflé,1288,1,True
7861,1,1,Earth,True,G,1265.0,P,TRAPPIST-1e,6.0,,Wheelez,0,0,False
7863,1,1,Earth,False,F,1505.0,S,TRAPPIST-1e,17.0,False,Popelacruz,2588,1,True
7864,1,1,Earth,False,F,1506.0,S,55 Cancri e,37.0,False,Potterry,2234,1,True
7865,1,3,Europa,True,C,293.0,S,PSO J318.5-22,30.0,False,Secont,0,0,True
7865,2,3,Europa,True,C,293.0,S,TRAPPIST-1e,32.0,False,Secont,0,0,True
7865,3,3,Europa,True,C,293.0,S,55 Cancri e,41.0,False,Secont,0,0,True
7866,1,1,Europa,False,C,255.0,P,55 Cancri e,43.0,False,Heeroling,22177,1,False
7868,1,1,Earth,False,E,517.0,S,55 Cancri e,17.0,False,Hayerson,6278,1,False
7870,1,1,Europa,True,B,257.0,P,TRAPPIST-1e,37.0,False,Matimple,0,0,True
7871,1,1,Earth,True,,,,TRAPPIST-1e,18.0,False,Stannondez,0,0,True
7872,1,6,Earth,,G,1267.0,P,TRAPPIST-1e,1.0,False,Wardendez,0,0,False
